"","timepoints9","timepoints10","timepoints12","timepoints13","timepoints14","timepoints15"
"ERFE",-0.071726952163518,-0.071726952163518,-0.071726952163518,-0.071726952163518,-0.071726952163518,-0.071726952163518
"FAM138E",-0.0317501343199756,-0.0317501343199756,-0.0317501343199756,-0.0317501343199756,-0.0317501343199756,-0.0317501343199756
"ALKAL1",-0.0409276203425764,-0.0409276203425764,-0.0409276203425764,-0.0409276203425764,-0.0409276203425764,-0.0409276203425764
"FAM155A",0.82633598315059,0.901845047168686,0.523665197920009,0.292029442721094,-0.0431529307141185,0.219309966102066
"FAM177B",-0.0616073497044792,-0.0616073497044792,-0.0616073497044792,-0.0616073497044792,0.0560317697674953,-0.0616073497044792
"FAM178B",-0.0787337182038384,-0.0787337182038384,0.0318373541137637,-0.0787337182038384,-0.0787337182038384,-0.0787337182038384
"FAM181A-AS1",-0.0197621944373356,-0.0197621944373356,-0.0197621944373356,-0.0197621944373356,-0.0197621944373356,-0.0197621944373356
"FAM181B",-0.132542197552844,-0.132542197552844,-0.109346275127285,0.118124295781527,0.00475321479075569,-0.132542197552844
"GASK1A",-0.123684349235097,-0.123684349235097,-0.123684349235097,0.173027294109001,-0.123684349235097,-0.123684349235097
"FAM20C",0.366795084124185,0.588613902810498,-0.0905582681435553,-0.187424789214661,-0.330140712934302,0.104731171944143
"FAM24B",-0.254286656068243,-0.0220248238611856,0.140313591546993,0.214366510302165,0.113045197813439,0.558672922637459
"CALHM6",-0.353290633327554,0.00912366888330346,-0.144883268749155,-0.193322823151687,-0.231275068263362,0.249915563478086
"FAM3B",-0.200985682497549,-0.157209004077886,-0.158436893253911,-0.183112898437214,-0.200985682497549,-0.0746566460660408
"FAM3D",-0.0508269690635272,-0.0508269690635272,-0.0508269690635272,-0.0508269690635272,-0.0508269690635272,-0.0508269690635272
"PIMREG",-0.220489867157231,-0.220489867157231,-0.205813187494722,-0.0703602648649375,-0.220489867157231,-0.0790623048535103
"FAM81A",3.2334545550348,0.150031044402686,0.339010544479417,0.0313510280112143,-0.107475540323602,-0.149818167447794
"FAM83D",0.763241887419643,-0.18308424777516,-0.179357087239999,-0.0521885330336047,-0.18308424777516,-0.18308424777516
"FAM86B3P",-0.174450530829359,-0.174450530829359,-0.160795267347302,-0.128688147126204,-0.174450530829359,-0.174450530829359
"FAM87B",0.700458762587792,-0.0743626475868099,-0.0743626475868099,-0.0743626475868099,-0.0743626475868099,-0.0743626475868099
"FAM95A",-0.0336220924716688,-0.0336220924716688,-0.0336220924716688,-0.0336220924716688,-0.0336220924716688,-0.0336220924716688
"FANCB",-0.157427684347254,-0.157427684347254,0.0910929268740709,-0.157427684347254,-0.157427684347254,-0.157427684347254
"FANCD2",-0.239497433018168,-0.144749229296308,-0.239497433018168,-0.0814915312726973,-0.239497433018168,-0.239497433018168
"FASLG",-0.0407842658061659,-0.0407842658061659,-0.0407842658061659,-0.0407842658061659,-0.0407842658061659,-0.0407842658061659
"FBLL1",0.0221436663166515,0.895435832988185,-0.068992819859106,0.185030901950399,-0.040198369255983,-0.231838124482669
"FBLN1",-0.514163948480217,-0.570015574688987,-0.559857375184628,-0.550533191656863,-0.601863462515157,-0.620208951103337
"FBLN5",-0.443441984417794,-0.34936872374001,-0.393326939671118,-0.375162195356646,-0.369190810328542,-0.443441984417794
"FBXO32",-0.395066004116154,-0.377489366718695,-0.274331030165641,-0.297851803721857,-0.162564462405502,-0.213702716960737
"FBXO47",-0.0402229040172825,-0.0402229040172825,0.219225447058663,-0.0402229040172825,-0.0402229040172825,-0.0402229040172825
"FBXO5",-0.371999871844553,0.453588410612257,-0.144415651503046,-0.0902537191026239,-0.171049028823739,-0.371999871844553
"FBXW12",-0.0430709791260103,-0.0430709791260103,-0.0430709791260103,-0.0430709791260103,-0.0430709791260103,-0.0430709791260103
"FCER1A",-0.0693863266356995,-0.0693863266356995,-0.0693863266356995,-0.0693863266356995,-0.0693863266356995,-0.0693863266356995
"FCER1G",-0.446673160259566,-0.34631226918533,-0.2571217024281,-0.287907316042136,-0.349431038565053,-0.400478683326511
"FCER2",-0.101159911806546,-0.101159911806546,-0.0959140496067823,-0.101159911806546,-0.101159911806546,0.0903947182533816
"FCGBP",0.0087406327994645,0.15447854411244,-0.104864817655667,-0.148341998095063,-0.140732976225899,-0.175447754019353
"FCGR1A",-0.204655820409482,-0.204655820409482,-0.181722217010887,-0.200156067892338,-0.204655820409482,-0.120236146855502
"FCGR1CP",-0.142743453342045,-0.142743453342045,-0.114934820350938,-0.142743453342045,-0.142743453342045,-0.142743453342045
"FCGR2A",-0.31353017718187,-0.277540223823269,-0.236415751169441,-0.259237354775686,-0.224671251841204,-0.285210950713351
"FCGR2B",-0.0978503415017511,-0.0978503415017511,-0.0978503415017511,-0.0978503415017511,-0.0978503415017511,-0.0978503415017511
"FCGR3A",-0.181443694947437,-0.238046685820091,-0.150653361554709,-0.245256109391722,-0.138651461210307,-0.259025891120923
"FCN1",-0.170355577863726,-0.170355577863726,-0.122550377108766,-0.138100611397163,-0.170355577863726,-0.170355577863726
"FCN2",0.044325559827628,-0.18667067637913,-0.168364629687377,0.10168286602489,-0.18667067637913,-0.18667067637913
"FCRLA",-0.0398605950722638,-0.0398605950722638,-0.00897291101410935,-0.0398605950722638,-0.0398605950722638,-0.0398605950722638
"FECH",-0.157457057330601,-0.290362043556235,0.166447233017478,0.025125735805523,0.223288054175453,0.0390845510612821
"FEV",-0.202419741787251,1.28960365144624,1.86920440463576,0.999870699961255,0.733531424412079,-0.202419741787251
"FEZF1",-0.112222027648238,-0.112222027648238,-0.112222027648238,-0.112222027648238,-0.112222027648238,-0.112222027648238
"FEZF1-AS1",-0.135452839919281,-0.135452839919281,-0.135452839919281,-0.135452839919281,-0.135452839919281,-0.135452839919281
"FFAR2",-0.119355034199698,-0.119355034199698,-0.0283148792266301,-0.119355034199698,-0.119355034199698,-0.119355034199698
"FFAR3",-0.0647796531895569,-0.0647796531895569,-0.0647796531895569,-0.00797568852450957,-0.0647796531895569,-0.0647796531895569
"FGF1",-0.0995072522964534,-0.0995072522964534,0.102603849170686,0.141845577452293,-0.0995072522964534,-0.0995072522964534
"FGF13-AS1",-0.0971426701934823,-0.0971426701934823,0.148073450336883,0.0871539731064827,0.374200878578345,0.820779390733198
"FGF18",-0.168266368383574,-0.097428915088748,-0.104068781728396,-0.00966677903838046,-0.168266368383574,-0.168266368383574
"FGF8",-0.0496238708893513,-0.0496238708893513,-0.0496238708893513,-0.0496238708893513,-0.0496238708893513,-0.0496238708893513
"FGFBP2",-0.0592288914381567,-0.0592288914381567,-0.0592288914381567,-0.0592288914381567,-0.0592288914381567,-0.0592288914381567
"FGL2",-0.297691490682599,-0.247901347735731,-0.178295367476952,-0.222621497880597,-0.272871968382637,-0.260839825252545
"FGR",-0.180378751925144,-0.150400491534452,-0.116145961348329,-0.180378751925144,-0.0772981118204832,-0.146059162792655
"FHL2",-0.453525474734831,-0.517183414581949,-0.481062042918864,-0.346531525904177,-0.522922997014564,-0.284239210751748
"FILIP1",1.02281420304664,-0.224344092661297,-0.174762320365182,-0.0520385160384308,-0.224344092661297,-0.178480321449427
"FILIP1L",0.863809457282357,-0.299974014749797,-0.125187606381883,0.699250311418296,-0.0217793437840379,0.23732952031633
"FKBP11",0.36460859784042,0.217993923562835,0.106853170273654,-0.423596958133438,-0.244028266335158,-0.604901156139148
"FKBP2",-0.10044647532409,0.450712335205742,0.226199612258612,0.160713037656601,0.429091531898251,0.122010200385456
"C3orf85",-0.0247391719089326,-0.0247391719089326,-0.0247391719089326,-0.0247391719089326,-0.0247391719089326,-0.0247391719089326
"LRRC8C-DT",-0.156649557774282,-0.156649557774282,-0.11366607885773,-0.118736978537199,0.0443758593105358,-0.156649557774282
"LINC02076",0.0409968671311004,-0.180819709440757,-0.0930911293136223,-0.1677660038423,0.22091583674851,-0.180819709440757
"FLRT2",-0.307640508352561,-0.426238732200511,-0.447767941547544,-0.446420038194778,-0.458700861290707,-0.462597882267536
"FLT1",-0.220474162253767,-0.220474162253767,-0.220474162253767,-0.220474162253767,-0.212642611383079,0.0949634310413672
"FMN1",0.336262472635025,0.792549793055687,-0.0530776386317782,0.14014162216578,0.0189010423325028,-0.0157971636708489
"FMN2",-0.300185974796351,0.556129779188092,0.166524562371575,0.311892468932791,-0.0666408715061206,0.548385566878008
"FMO1",-0.205232808355982,-0.205232808355982,-0.199034184507441,-0.205232808355982,-0.197389985220376,-0.205232808355982
"FN1",0.0586009250448097,-0.345333318763533,-0.504855447878239,-0.357442917458778,-0.49812403549817,-0.337181571732494
"FNDC1",-0.0426070603920982,-0.0426070603920982,-0.0426070603920982,-0.0426070603920982,-0.0426070603920982,-0.0426070603920982
"FNDC9",1.66081502002399,0.28641423348772,1.44778712203441,2.29888751560218,1.46850467706904,0.832759800057853
"FOLR1",0.507707518983636,0.234802200138463,-0.167656831316045,0.158608976765768,0.125468352611439,-0.232014054400374
"FOLR2",-0.299631016375811,-0.163390032100819,-0.208272761421717,-0.151430192231672,-0.260068552421299,-0.283280581496032
"FOSB",-0.145586590416945,0.0800079034882545,-0.250861114072981,0.386542750918254,-0.00677771723082876,1.11691661207271
"FOXC1",-0.393436732899444,-0.393436732899444,-0.387825901710002,-0.344153338154384,-0.378589393898664,-0.37338544185007
"FOXG1",-0.209066693593009,0.282651519672376,0.350830992871216,0.435457478138839,0.0383537067898837,-0.112309257409523
"FOXK1",0.544884505645327,-0.0598814672796726,-0.231808152172175,0.0520204708743345,0.261470505065072,0.0559692288002056
"FOXP1-AS1",-0.0997770234191005,-0.0997770234191005,-0.0997770234191005,-0.0997770234191005,-0.0997770234191005,0.79381096756636
"FOXP2",-0.227134804027535,-0.227134804027535,-0.227134804027535,-0.197909438037603,-0.227134804027535,-0.227134804027535
"FPR1",-0.207518390641231,-0.164215761963473,-0.185540878956441,-0.197169282074047,-0.193581644551053,-0.207518390641231
"FPR2",-0.0725590101346779,-0.0725590101346779,-0.0459151207755938,-0.0725590101346779,-0.0725590101346779,-0.0725590101346779
"FPR3",-0.121459959915009,-0.121459959915009,-0.121459959915009,-0.121459959915009,-0.0738932487609536,-0.121459959915009
"FREM2",-0.251653750307069,1.21025874242213,-0.0687905721066682,-0.219261610142713,-0.225320898708515,-0.251653750307069
"FRMD1",-0.0420203464491096,-0.0420203464491096,-0.0420203464491096,-0.0420203464491096,-0.0420203464491096,-0.0420203464491096
"FRMD3",-0.298459642300284,-0.298459642300284,-0.244990186587066,-0.233302769834355,-0.035832408999182,-0.298459642300284
"FRZB",-0.43021285273537,-0.512433229690009,-0.551175474614469,-0.462696631086463,-0.497526456399101,-0.577239491930708
"FSD1L",1.4854250485267,-0.045515425230778,0.663681078219147,0.0116068653418307,0.224156375388852,-0.125556585631996
"FSHB",-0.168152916995912,-0.0849381234594038,0.178574657471668,-0.248356352103888,0.143316875953564,-0.265831169438405
"FST",-0.142629826862705,-0.0950125769552995,-0.135403162908312,-0.142629826862705,-0.142629826862705,-0.142629826862705
"FSTL5",-0.254298605352307,-0.254298605352307,0.215641591618278,0.107675733158001,-0.229186524361749,0.221061086367847
"FUOM",-0.310049412161672,-0.295368609951422,-0.245985912134047,-0.310049412161672,-0.287190884739328,-0.310049412161672
"FXYD3",-0.478428554484787,-0.49560722959467,-0.475839891043037,-0.388722305687117,-0.421034051293908,-0.307021982618603
"FXYD5",-0.517525850279014,-0.479232694416951,-0.359555007115754,-0.214645157959133,-0.506491880420783,-0.502022936136867
"FYB1",-0.0917873602390567,-0.271280961055348,-0.186159015558894,-0.227667015524615,-0.135896360882284,-0.289372929130562
"G0S2",-0.251651547547289,-0.216922431281118,-0.194237327974396,-0.0515075308854227,-0.251651547547289,0.0664463320888997
"GABBR2",1.78233145439332,2.6509038483499,1.1038634142037,1.34522768711597,-0.101311434236642,0.141467426486942
"GABRA1",-0.0785676968029441,-0.0785676968029441,-0.0785676968029441,-0.0785676968029441,-0.0785676968029441,-0.0785676968029441
"GABRA3",-0.0561949519429468,-0.0561949519429468,-0.0561949519429468,-0.0561949519429468,0.41098841879674,-0.0561949519429468
"GABRB2",-0.155644854180202,-0.155644854180202,-0.155644854180202,-0.155644854180202,-0.129778024772588,0.767595587108907
"GAD1",-0.143550993792753,-0.143550993792753,-0.126129842240797,-0.119470716862009,-0.0878712623275945,-0.143550993792753
"GAD2",-0.316443118946528,-0.0709853072820207,-0.159438636578156,-0.0944131447880947,-0.13954838418929,-0.263153281906078
"GADD45B",-0.745743297435868,-0.444750537362668,-0.717010919174253,-0.419582493941262,-0.0485383390601887,0.349483566161988
"GADD45G",-0.450341220616684,-0.378756973214542,-0.36513524726542,-0.317806708661112,-0.333577428667551,-0.416413162135834
"GAGE10",-0.0568175773699204,-0.0568175773699204,0.0920275442416428,0.042331706267879,0.293508456982863,-0.0568175773699204
"GAL",0.44416880035287,-0.0351198414305632,-0.262599770415203,-0.159997720713355,-0.162306548677714,-0.276623761390739
"GALC",-0.056640402734895,0.529768444831166,0.0670310308011421,-0.219366208040824,0.278503459784114,0.201078913674769
"GALNT14",0.607460298969259,1.22923618154372,1.48852242132374,0.664234060837414,0.716122051422301,2.68405202704937
"GALNT6",-0.124698139777701,-0.124698139777701,-0.0542291826862645,-0.124698139777701,-0.124698139777701,-0.124698139777701
"GAP43",3.10772010180894,0.848469304258328,1.01298632005438,0.463586339879548,-0.0824500159871115,0.043664416471067
"GAPDHS",-0.0635397829866583,0.448793056150148,-0.0635397829866583,-0.0635397829866583,-0.0635397829866583,-0.0635397829866583
"GAREM1",-0.187304918773801,-0.187304918773801,-0.0213411414593523,-0.187304918773801,-0.142589905318766,-0.187304918773801
"GAS1",-0.179563023297552,-0.179563023297552,-0.169092593730297,-0.162991783630011,0.175144798579865,-0.047553464193087
"GAS2L3",-0.268926018830543,-0.216633366690093,-0.204503432246552,-0.219406812866226,-0.189732420858056,-0.268926018830543
"GATA1",-0.150572000600754,-0.150572000600754,-0.129274180975312,-0.150572000600754,-0.138049669857947,-0.150572000600754
"GATA2",-0.556409952833725,-0.150208134327963,-0.310889405549424,-0.188549814114742,-0.445719243013058,-0.395045394634616
"GBP1",-0.24022849481782,-0.128798336208857,-0.189706202840549,-0.224517811342355,-0.114423879339301,-0.24022849481782
"GBP2",-0.200354653332778,-0.164743984707402,-0.134640026262484,-0.174257209914245,-0.141888436696641,-0.200354653332778
"GBP4",-0.0832627121998109,-0.325987554398008,-0.246272129976297,-0.0699333864667687,-0.220543639192404,-0.126017365507824
"GBP6",-0.0592155211030284,-0.0592155211030284,-0.0592155211030284,-0.0592155211030284,-0.0592155211030284,-0.0592155211030284
"GDF10",-0.152055617269221,-0.152055617269221,-0.129962216116472,-0.13292281425074,-0.152055617269221,-0.0575985102472844
"GDF3",-0.0754075185721376,-0.0754075185721376,-0.0754075185721376,0.0900319918785495,-0.0754075185721376,-0.0754075185721376
"GEM",-0.394416704176134,-0.381116592543812,-0.463295206709024,-0.27904761171523,-0.483917554290583,0.080813939139825
"GFI1B",-0.105039101703932,-0.105039101703932,-0.100416523640111,-0.105039101703932,-0.105039101703932,-0.0339948687128284
"GFRA1",-0.350163567550918,-0.350163567550918,-0.331876535118527,-0.350163567550918,-0.326929408925746,-0.350163567550918
"GGH",-0.354758082585123,0.705568265037826,-0.167281968203836,-0.0738077473990435,-0.227982879840388,-0.240225857832551
"GH1",0.172029245906016,0.177791534710966,0.0670234813599976,0.112115682238916,0.390026840382917,0.260836136356757
"GH2",-0.456185105280983,-0.367269112798212,-0.389503788001582,-0.28385024948605,-0.40987295689251,-0.409566166621624
"GHRH",-0.046285455730505,-0.046285455730505,-0.046285455730505,-0.046285455730505,-0.046285455730505,-0.046285455730505
"GHRHR",-0.356708350313631,-0.393865491204383,-0.355046722420624,-0.423711078364404,-0.119028372846263,-0.268129143192549
"GIMAP4",-0.29545512239698,-0.29545512239698,-0.276461779072978,-0.282509878686551,-0.29151523792957,-0.29545512239698
"GIMAP7",-0.261138060902265,-0.235221583870331,-0.214318757887142,-0.258264734301014,-0.143743780328475,-0.232346535208785
"GIMAP8",-0.175727928196716,-0.175727928196716,-0.0664347083925787,-0.175727928196716,-0.175727928196716,-0.175727928196716
"GINS2",-0.327788473362977,0.0598202120648552,-0.196758359032057,-0.198021860864002,-0.259026778546986,-0.327788473362977
"GJA1",-0.335170062880347,-0.237046133236224,-0.323812845686554,-0.298878597143903,-0.335170062880347,-0.232116702477548
"GJA4",-0.116147580689624,0.046388576759522,-0.11286855982176,-0.116147580689624,-0.116147580689624,-0.0579595330579096
"GJB7",-0.300486194770236,-0.268725913413989,-0.182094599503696,0.194036973652495,0.0294541140218684,0.0733793810900725
"GJD4",-0.0379246742536986,-0.0379246742536986,-0.0379246742536986,-0.0379246742536986,-0.0379246742536986,-0.0379246742536986
"GK",-0.359911785309334,0.822643177743149,0.11054277242374,0.177913096855791,-0.098739024307154,0.309129739283159
"GLIS3-AS1",-0.0721783267476583,-0.0721783267476583,-0.0721783267476583,-0.0721783267476583,-0.0721783267476583,-0.0721783267476583
"GLOD5",-0.0591499464339018,-0.0591499464339018,-0.000548624360645808,-0.0591499464339018,-0.0591499464339018,-0.0591499464339018
"GLRX",-0.431812078858379,0.630635731241572,0.258051433991717,0.426116301992949,-0.164475104921627,-0.170475992471072
