"","timepoints1","timepoints2","timepoints3","timepoints4","timepoints5","timepoints6","timepoints11","timepoints13"
"CTLA4",-0.0588141561450706,-0.0588141561450706,-0.0588141561450706,-0.0588141561450706,-0.0588141561450706,-0.0588141561450706,0.0680028841342211,-0.0588141561450706
"CTRL",-0.0776810968904055,-0.0776810968904055,-0.0776810968904055,-0.0776810968904055,-0.0776810968904055,-0.0776810968904055,-0.0776810968904055,-0.0776810968904055
"CTSB",-0.409671254531289,-0.223545426967893,-0.046275018094869,-0.546429632629777,-0.0404282375511045,0.195834325995341,0.485167361663783,-0.140739978039449
"CTSC",-0.415200597506504,-0.315902555774142,-0.529817538587607,-0.456709772129771,-0.81912913706648,-0.637584775915052,-0.677151922870888,-0.592820507824025
"CTSD",-0.549787776404815,-0.436842763942348,-0.268494253140645,-0.585052010408556,-0.798763821034774,-0.0143366171455758,-0.41810815776689,-1.23751793683253
"CTSE",-0.0755640355301528,-0.00310590963343335,-0.0755640355301528,-0.0755640355301528,-0.0755640355301528,-0.0755640355301528,-0.0755640355301528,-0.0755640355301528
"CTSS",-0.26651910225697,-0.266227768807275,-0.267418142425635,-0.274106458810919,-0.26706264353078,-0.26224339705585,-0.262313296736091,-0.337239137694301
"CTSV",0.418346907221166,1.33255518003544,1.78382596738525,0.423627803709334,1.76361880581355,1.76187299961256,0.681379365791293,1.28556842760419
"CTSW",-0.112371896300992,-0.100887851813065,-0.112371896300992,-0.0859281331226199,-0.112371896300992,-0.112371896300992,-0.112371896300992,-0.112371896300992
"CTXN2",-0.0456448289850912,-0.255803928807474,-0.255803928807474,-0.223439506447897,-0.255803928807474,-0.255803928807474,0.152924694736661,-0.255803928807474
"CX3CR1",-0.175386073570276,-0.175386073570276,-0.0319562211081528,-0.135634737178549,-0.175386073570276,-0.175386073570276,-0.147768750547192,-0.175386073570276
"CXCL1",-0.199843924127606,-0.199843924127606,-0.199843924127606,-0.0605326629927852,-0.199843924127606,-0.199843924127606,-0.199843924127606,-0.199843924127606
"CXCL12",-0.386603046373295,-0.237214049459851,0.0436547908664401,-0.0444762264428295,-0.533542812354066,0.0854195045472458,-0.448944409239435,-0.554582904005139
"CXCL13",-0.0816341014955098,0.0083939794125245,-0.0816341014955098,-0.0816341014955098,-0.0816341014955098,-0.0816341014955098,-0.0816341014955098,-0.0816341014955098
"CXCL14",0.269511236957433,-0.218281994624965,-0.353937601583086,-0.384811838226608,-0.229417459597414,0.35426502374025,-0.333832499008709,-0.374013235183695
"CXCL2",-0.415583557522248,-0.457477281849712,-0.224664539743756,-0.0646748641078861,-0.401067544569356,-0.214937400881588,-0.181447936938505,-0.368442902203589
"CXCL3",-0.286558461548555,-0.286558461548555,-0.286558461548555,-0.00450743654263758,-0.286558461548555,-0.286558461548555,-0.134380813361175,-0.286558461548555
"CXCL5",-0.033847214988457,-0.033847214988457,-0.033847214988457,-0.033847214988457,-0.033847214988457,-0.033847214988457,-0.033847214988457,-0.033847214988457
"CXCL8",-0.51543513650109,-0.487354277079661,-0.434375573588873,-0.363132420267061,-0.502102399534474,-0.51543513650109,-0.457921355243924,-0.355358890079606
"CXCL9",-0.0440519743074714,-0.0440519743074714,-0.0440519743074714,-0.0440519743074714,-0.0440519743074714,-0.0440519743074714,-0.0440519743074714,-0.0440519743074714
"CXCR2P1",-0.0892529297644955,-0.0892529297644955,-0.0892529297644955,-0.0892529297644955,-0.0892529297644955,-0.0892529297644955,-0.0892529297644955,-0.0892529297644955
"CXCR3",-0.0693778548347036,-0.0693778548347036,-0.0693778548347036,-0.0693778548347036,-0.0693778548347036,-0.0693778548347036,-0.0693778548347036,-0.0693778548347036
"CXCR4",0.563325520018206,0.16789591812949,0.468224010087819,0.373093637564439,0.534052966932389,0.160018771820215,0.108400988861619,1.03601392414373
"CXXC1",0.0659575643445099,-0.0499686573952943,-0.155266593559577,-0.280466172118852,-0.528742594532251,0.209888829026154,-0.230037890847032,-0.64409763433293
"TASL",-0.156747881492642,-0.151176907359444,-0.156747881492642,-0.156747881492642,-0.156747881492642,-0.156747881492642,-0.156747881492642,-0.156747881492642
"CYB561",0.252789786371351,-0.104236370699702,-0.0843691624913703,-0.548116893199008,-0.574262014258052,0.425640885375144,0.268621489629545,-0.574262014258052
"CYB5D2",-0.130826395990086,0.117762482963171,0.375450567891498,-0.00953454552898084,0.57961080242838,0.663098333276519,-0.183434346364219,-0.0188882344985502
"CYBA",-0.315015718136823,-0.363790969619917,0.240639536761162,-0.0235755421230584,0.0773851593314924,-0.502879763001965,-0.489024455399223,-0.502879763001965
"CYBB",-0.251759305091916,-0.316407275654389,-0.270478881780355,-0.297191290350106,-0.320752187028765,-0.19450494221922,-0.287021654180826,-0.320752187028765
"CYP11A1",-0.124768013923071,-0.107744979235278,-0.124768013923071,-0.124768013923071,-0.124768013923071,-0.124768013923071,-0.124768013923071,-0.124768013923071
"CYP1B1",-0.157144184671056,0.0433319639427694,-0.171536970415327,-0.171536970415327,-0.171536970415327,-0.171536970415327,-0.171536970415327,-0.171536970415327
"CYP26A1",0.542709358722281,0.980861737528591,0.289232804625466,-0.115798510323285,-0.0231464637510318,0.129907183078255,-0.339729012390949,0.668327416765249
"CYP2B7P",-0.0627834134552039,-0.0627834134552039,-0.0627834134552039,-0.0627834134552039,-0.0627834134552039,-0.0627834134552039,-0.0627834134552039,-0.0627834134552039
"CYP2S1",0.410836912093043,0.17387626965375,-0.150935213323584,1.15237163627544,-0.150935213323584,-0.150935213323584,-0.150935213323584,-0.018246880299996
"CYP3A4",-0.0390652043136013,-0.0866298093286644,-0.0866298093286644,-0.0866298093286644,-0.0866298093286644,-0.0866298093286644,-0.0866298093286644,-0.0866298093286644
"CCN1",0.193190180824856,0.375866859122977,0.234502480348945,0.664307331977931,0.242357489435518,-0.0550941886953215,0.178651878578347,1.97742744874642
"CYSRT1",-0.109075822586625,-0.0742928572292824,-0.109075822586625,-0.109075822586625,-0.109075822586625,-0.109075822586625,0.204260884799814,-0.109075822586625
"CYTH4",-0.196085718388163,-0.233302627125206,-0.240512934868181,-0.240512934868181,-0.240512934868181,-0.240512934868181,-0.240512934868181,-0.240512934868181
"CYTIP",-0.23130956548258,-0.160114201141989,-0.191558392002383,-0.23130956548258,-0.23130956548258,-0.23130956548258,-0.23130956548258,-0.174174634518495
"CYTL1",0.844464428762484,1.52086612184699,0.548672165897681,0.073861167254625,0.474987471349372,-0.30901555554172,-0.244077074844377,-0.30901555554172
"DAB2",-0.372472497084598,-0.251448093719517,-0.297096223394991,-0.339088919926865,-0.342908727516652,-0.397236961760482,-0.237683488268321,-0.370146025135732
"DAPL1",0.00401902568228795,0.0536673947515372,-0.06875354385843,-0.249123061426229,0.135248006771186,0.8963691984947,-0.249123061426229,-0.190680758893837
"DBF4",1.55884726048684,1.27483335289308,1.96248521770635,2.09675478086753,2.66865932811116,0.746858407477238,1.14499800669824,3.63699894277343
"DCLK1",0.0696168532190931,-0.201116137991561,0.729721918946375,-0.284406003307936,-0.305835334257746,-0.305835334257746,-0.133912778829214,-0.305835334257746
"DCN",-0.661936986038763,-0.604282624590731,-0.551116119688667,-0.437847776554611,-0.746240953484266,-0.686246796071128,-0.527279737596645,-0.646801948402606
"DCT",0.454769861366515,-0.0392509930100532,-0.0755207018909007,-0.0755207018909007,-0.0755207018909007,-0.0755207018909007,-0.0755207018909007,-0.0755207018909007
"DCX",-0.298008940642641,-0.0327728025027687,-0.377671324264622,-0.16099043738385,-0.315796906117391,-0.0652638906414429,-0.30218996418103,-0.377671324264622
"DDC",-0.132800722056139,-0.132800722056139,-0.132800722056139,-0.132800722056139,0.235091502876245,-0.132800722056139,-0.0623751704809594,-0.132800722056139
"DEFA6",-0.308597170500722,-0.180387466902995,-0.0231093733335246,0.14751392813682,-0.320085418199423,-0.320085418199423,-0.186736643031196,-0.320085418199423
"DEFA4",0.110373761571049,-0.049582846437034,-0.049582846437034,-0.049582846437034,-0.049582846437034,-0.049582846437034,-0.049582846437034,-0.049582846437034
"DEFB1",-0.15083963372952,-0.0989891580134642,-0.0571488041501187,-0.0857526670206604,-0.15083963372952,-0.15083963372952,-0.0176411209030505,-0.15083963372952
"DEPDC1",2.08993704695901,2.2753940038418,4.46882002783848,3.7808131449768,2.59609281333463,1.14046775203951,1.59999052711807,4.36714992702138
"DEPDC7",-0.100016940299386,0.62658715363826,1.04443698079624,0.194584573394953,0.822241332901953,-0.159362503651642,1.90884591440359,-0.00513512481026681
"DHFR",1.48591147501359,2.42494502970754,1.22121231389213,1.05224640120967,1.76647961351795,1.86276716337859,1.19278148793211,-0.327961277957628
"DHRS2",-0.126290007397457,-0.126290007397457,-0.126290007397457,-0.126290007397457,-0.126290007397457,-0.126290007397457,-0.126290007397457,0.0244660280555462
"DHRS7C",-0.0546611468050327,-0.0352575131861592,0.33308241722369,-0.0546611468050327,-0.0546611468050327,-0.0546611468050327,-0.0546611468050327,-0.0546611468050327
"DHRS9",-0.12981499394099,-0.12981499394099,-0.12981499394099,-0.12981499394099,-0.12981499394099,-0.12981499394099,-0.12981499394099,-0.12981499394099
"DIAPH3",1.16913532986465,3.19883899575124,3.06969137209253,2.66482688441296,2.50167031784479,1.76746946619941,4.68496325677399,4.41704920505139
"DIO2",-0.57058980767287,-0.44282884989175,-0.296220498302602,-0.499327854577451,-0.351324112838563,-0.644165421510203,0.0556738724405983,-0.416774049998539
"DIRAS3",-0.787972850401228,-0.716631309712523,-0.299687216559854,-0.517013071877189,-0.517609718520912,-0.602099590091572,0.411993642167946,-0.588881816498573
"DIRC1",-0.127258886292909,0.497321641034748,-0.127258886292909,-0.0407205573537719,-0.127258886292909,-0.127258886292909,-0.127258886292909,-0.127258886292909
"DKK1",-0.089488930213063,-0.119199680104638,-0.240322042030269,0.0378118401460283,-0.26928497732372,-0.26928497732372,-0.26928497732372,-0.195191567169427
"DKK2",-0.20758623521623,-0.224151711250257,-0.224151711250257,-0.224151711250257,-0.0666776724906663,-0.224151711250257,0.223564298602525,-0.224151711250257
"DKK4",0.504548142309703,-0.086709413094921,-0.086709413094921,-0.086709413094921,-0.086709413094921,-0.086709413094921,-0.086709413094921,-0.086709413094921
"DLEU7-AS1",-0.0477445833898209,-0.0477445833898209,-0.0477445833898209,-0.0477445833898209,-0.0477445833898209,-0.0477445833898209,-0.0477445833898209,-0.0477445833898209
"DLGAP5",1.61629537339259,1.52491966384986,1.1518390781578,2.62559160201678,1.78194438080307,1.65428815332893,1.81918962140457,3.54350703003722
"DLGAP4-AS1",-0.0699094256029359,0.400652777746462,-0.0699094256029359,-0.0699094256029359,-0.0699094256029359,-0.0699094256029359,-0.0699094256029359,-0.0699094256029359
"DLK1",0.520032926428578,0.227098127690452,0.0253694448190383,-0.0443535545552771,-0.429535485787421,0.47787600188144,0.10873986445084,-0.576533043791437
"DLX1",-0.073151104900376,-0.0223858160732459,-0.073151104900376,-0.073151104900376,-0.073151104900376,-0.073151104900376,-0.073151104900376,-0.073151104900376
"DLX2",-0.162024514151563,-0.140239039859439,0.0869797513159333,-0.162024514151563,-0.162024514151563,-0.162024514151563,-0.162024514151563,-0.162024514151563
"DLX5",-0.0736284494506775,-0.0736284494506775,-0.0736284494506775,-0.0736284494506775,-0.0736284494506775,-0.0736284494506775,-0.0736284494506775,-0.0736284494506775
"DLX6",-0.0685019098562551,-0.0685019098562551,-0.0685019098562551,-0.0685019098562551,-0.0685019098562551,-0.0685019098562551,-0.0685019098562551,-0.0685019098562551
"DLX6-AS1",-0.0556681764678509,-0.0556681764678509,-0.0556681764678509,-0.0556681764678509,-0.0556681764678509,-0.0556681764678509,-0.0556681764678509,-0.0556681764678509
"DMRT2",-0.043528346471927,-0.043528346471927,0.570564159112953,-0.043528346471927,-0.043528346471927,-0.043528346471927,-0.043528346471927,-0.043528346471927
"DNAH8",-0.0482870666157231,-0.0482870666157231,-0.0482870666157231,0.0315731734844749,-0.0482870666157231,-0.0482870666157231,-0.0482870666157231,-0.0482870666157231
"DNAJA4",-0.543429791133759,-0.480034818179064,-0.519697872516709,-0.465921620004826,-0.524876622046198,-0.594574747392152,0.455859069004198,-0.502675480091764
"DNAJB1",0.160782181737525,-0.875274068288529,-0.55522956057774,-0.164340759287293,-1.20196230306514,-0.381992713508808,0.0497491741511823,1.23834239149119
"DNAJC12",-0.617439387220223,-0.501957495763382,-0.529499454047682,-0.451711701964457,-0.696821205429393,-0.757477819520695,-0.507463893786399,-0.757477819520695
"DNAJC18",-0.394409048637598,-0.252891614429299,-0.45259465669727,-0.429719649310112,0.139933375311196,-0.482682169531505,-0.482682169531505,-0.482682169531505
"DNASE1L3",-0.148095852520627,-0.145096368312069,-0.148095852520627,0.00109685590543916,-0.148095852520627,-0.148095852520627,-0.0417752044905393,-0.148095852520627
"DNASE2B",-0.0642227387593986,-0.0642227387593986,-0.0642227387593986,-0.0642227387593986,-0.0642227387593986,-0.0642227387593986,-0.0642227387593986,-0.0642227387593986
"DNER",-0.491518001795666,-0.454291044264908,-0.400881290364964,-0.391737215725339,-0.316255333748037,-0.499758404794896,0.231149529341436,-0.372123415208322
"DNM3-IT1",-0.0486823913851049,-0.0486823913851049,-0.0486823913851049,-0.0486823913851049,-0.0486823913851049,-0.0486823913851049,-0.0486823913851049,-0.0486823913851049
"DOCK8",-0.322343630230963,-0.291169813148163,-0.322343630230963,-0.310194854502918,-0.322343630230963,1.12011897848204,-0.300091005024247,-0.261929767190121
"DOCK9-DT",-0.0633476964048361,-0.0633476964048361,0.910868156322816,0.0500586900372154,-0.0633476964048361,-0.0633476964048361,-0.0633476964048361,-0.0633476964048361
"DOK2",-0.235109972927228,-0.225289606443363,-0.209108693110488,-0.190462421915587,-0.235109972927228,-0.235109972927228,-0.186941249535544,-0.235109972927228
"DPEP2",-0.168770588361652,-0.168770588361652,-0.168770588361652,-0.115723639199762,-0.168770588361652,-0.168770588361652,-0.129681357651986,-0.168770588361652
"DPH3P1",-0.107385979311006,-0.107385979311006,-0.107385979311006,-0.107385979311006,-0.107385979311006,-0.107385979311006,-0.107385979311006,1.69107843504336
"DPP4",-0.0346676293205536,0.174561484558306,-0.0900436819032056,-0.0900436819032056,-0.0900436819032056,-0.0900436819032056,-0.0900436819032056,-0.0900436819032056
"DPT",0.0442371629618414,-0.113955759257749,-0.098361289430575,0.0323824014075233,-0.138884645900248,-0.138884645900248,-0.138884645900248,-0.138884645900248
"DPYSL3",0.234731554482264,-0.0246237203081119,0.0556828285813513,-0.0646319031170875,-0.256359295078115,-0.387465906283463,-0.107184524900937,-0.387465906283463
"DRC7",-0.083703490959528,0.0544374759261367,-0.083703490959528,-0.083703490959528,-0.083703490959528,-0.083703490959528,-0.083703490959528,-0.083703490959528
"DSG3",0.785039959140246,0.00876633663845301,-0.27294541389659,-0.0820148245213486,-0.174081877014065,-0.275132863405357,-0.355739424647035,-0.207907666047318
"DTX1",-0.12181010230806,-0.05790106504439,-0.0748332879462211,0.114653665039055,-0.169466744300813,-0.169466744300813,-0.169466744300813,-0.169466744300813
"DTYMK",1.44399339627575,1.10799273442218,1.81139869796214,1.73245533199677,1.33036761132084,1.84634473268648,2.55253715044482,1.46953628287371
"DUSP2",-0.48278081885651,-0.45455851493654,-0.327150090441596,-0.28021767113489,-0.405685509985283,-0.542198247042677,-0.362891062091278,-0.276062393558426
"DYNC1I1",-0.389087047280519,-0.011851006253656,-0.242057527146733,-0.180239335244286,-0.266422903399199,-0.389087047280519,-0.0285816258421798,-0.389087047280519
"DZANK1",0.303975756483027,0.27961712793664,-0.0310301254498975,0.0565748758669175,0.369734596049588,-0.330445222891547,0.513120100126894,-0.330445222891547
"E2F2",0.378793964667704,0.52106425989178,0.627909539359516,0.746206806677401,1.2418725051962,0.527050920789415,-0.175989972180518,-0.175989972180518
"E2F3",0.314418354715377,1.20298741032655,0.796681613082306,0.480690244262006,1.36749689731722,-0.257332274770911,-0.051526571318032,3.22645617204654
"E2F7",2.11595729450678,2.29211882130122,2.24265102708681,1.95672873575894,3.22941292004372,2.11424668299796,2.00562710187428,-0.170431160372073
"EBI3",-0.112424874949539,-0.144910491808634,-0.158423327808669,-0.158423327808669,-0.158423327808669,-0.158423327808669,-0.10762404920476,-0.158423327808669
"ECEL1",-0.188631374562127,-0.188631374562127,-0.188631374562127,-0.188631374562127,0.0549103454109623,-0.188631374562127,-0.188631374562127,-0.188631374562127
"ECSCR",-0.164751327574272,-0.172312934462416,-0.0762665679121832,-0.0553433260022993,-0.217515316819377,-0.217515316819377,-0.217515316819377,-0.217515316819377
"ECT2",2.31792068182888,2.86717108299519,2.84110010462378,3.21195292799716,3.21462235080035,1.65483495981627,4.72456499150205,4.69728113396536
"EDN1",-0.100416231931416,-0.056797967950742,0.259174924450657,-0.100416231931416,-0.100416231931416,-0.100416231931416,-0.100416231931416,-0.100416231931416
"EDN2",-0.0958547268928964,-0.0958547268928964,-0.0958547268928964,-0.0958547268928964,0.913730745796393,-0.0958547268928964,-0.0958547268928964,2.11659665550976
"EDN3",-0.168389706035128,0.037536357407449,-0.168389706035128,-0.168389706035128,0.0171590777738187,-0.168389706035128,-0.168389706035128,-0.168389706035128
