"","timepoints2","timepoints4","timepoints5","timepoints6","timepoints9","timepoints10","timepoints12","timepoints13","timepoints15"
"NID2",-0.353919863286187,-0.245228365300241,-0.367655051002578,-0.367655051002578,-0.367655051002578,-0.367655051002578,-0.283584969020995,-0.203032716186998,-0.367655051002578
"NKAIN3",-0.128953050233383,-0.128953050233383,-0.128953050233383,-0.128953050233383,-0.128953050233383,-0.128953050233383,-0.128953050233383,-0.0652982128118211,-0.128953050233383
"NKG7",-0.159147406349715,-0.181769206493969,-0.181769206493969,-0.181769206493969,-0.159505080089853,-0.0916143896778414,-0.127042611845735,-0.149334489611543,-0.0791526352842103
"NKPD1",0.130690324058793,-0.0757004711394199,-0.0757004711394199,-0.0757004711394199,-0.0757004711394199,3.28286635257372,0.516987791868781,-0.0757004711394199,-0.0757004711394199
"NKX3-2",-0.0477692649536605,-0.0477692649536605,-0.0477692649536605,-0.0477692649536605,-0.0477692649536605,-0.0477692649536605,-0.0477692649536605,-0.0477692649536605,-0.0477692649536605
"NKX6-2",-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491,-0.0251136300976491
"NLRP14",-0.0432184118654516,0.308987425433694,-0.0432184118654516,-0.0432184118654516,-0.0432184118654516,-0.0432184118654516,-0.0432184118654516,-0.0432184118654516,-0.0432184118654516
"NMRK2",-0.0895104287848899,-0.0895104287848899,-0.0895104287848899,-0.0895104287848899,-0.0895104287848899,-0.0895104287848899,-0.0895104287848899,-0.0198688912804046,-0.0895104287848899
"NMU",-0.171831294040254,-0.205745807387482,-0.205745807387482,0.337465439857666,-0.205745807387482,-0.0563557019583661,-0.205745807387482,-0.205745807387482,-0.205745807387482
"NNAT",0.813868883140536,0.504739746070515,-0.552233015675274,-0.158318089053677,-0.350587524758951,0.413537228137691,-0.315562699262856,-0.96730655973503,-1.34029264763628
"NOD2",-0.0586930698183312,-0.0586930698183312,-0.0586930698183312,-0.0586930698183312,-0.0586930698183312,-0.0586930698183312,-0.0586930698183312,-0.0586930698183312,-0.0586930698183312
"NOSTRIN",-0.180989835925371,-0.111805927966427,-0.180989835925371,-0.180989835925371,-0.0937658748093252,-0.180989835925371,-0.180989835925371,-0.180989835925371,-0.0502815555486484
"CCN3",-0.345218797774855,-0.208260740806083,-0.345218797774855,-0.345218797774855,-0.345218797774855,-0.345218797774855,0.192384498624301,-0.29395154473964,-0.345218797774855
"NOX3",-0.0486888286671735,-0.0486888286671735,-0.0486888286671735,-0.0486888286671735,-0.0486888286671735,-0.0486888286671735,-0.0486888286671735,-0.0486888286671735,-0.0486888286671735
"NPAS4",-0.262864739350237,-0.205859558057624,-0.39584375512374,-0.270898016247347,-0.0423226315790226,4.04767290381342,-0.216761395747975,-0.213636017394369,-0.0709358729000854
"NPFFR2",-0.0613870647531044,-0.0613870647531044,-0.0613870647531044,-0.0613870647531044,-0.0613870647531044,-0.0613870647531044,-0.0613870647531044,-0.0613870647531044,-0.0613870647531044
"NPL",-0.238989350608105,-0.254646223686224,-0.254646223686224,-0.254646223686224,-0.254646223686224,-0.254646223686224,-0.201077842425237,-0.224161120654638,-0.128060008884655
"NPNT",-0.291624039740638,-0.332001744849758,-0.433688368492904,-0.398983322006428,-0.261948468566331,-0.231376685316154,-0.346663255132593,-0.00683634043148824,-0.433688368492904
"NPTX2",-0.1143070251503,-0.255095354357969,-0.255095354357969,0.0333174017677217,-0.221085856179871,-0.255095354357969,-0.165155399190606,-0.24121034065047,-0.255095354357969
"NPW",-0.21512130866448,-0.31911793523794,-0.31911793523794,-0.236838913450919,-0.31911793523794,-0.31911793523794,-0.192014857717131,-0.31911793523794,-0.31911793523794
"NR2F1",-0.478361384545002,-0.523674328404504,-0.547834856394872,-0.4564965428324,-0.467417384021915,-0.528069058780386,-0.35725877819986,-0.520987948782519,-0.50218867710577
"NR4A2",-0.53106952174776,-0.669644858646251,0.24445328716217,-0.404770274817499,0.164446753501339,-0.669644858646251,0.152156225427354,0.213081081764731,1.45108554991494
"NR4A3",-0.254252198896502,-0.466196146424316,-0.495145895183885,-0.495145895183885,-0.220722207458154,-0.438762407295149,-0.207577744505161,0.393108612782276,0.296306764263894
"NRN1L",-0.061710351553064,-0.201487686441399,-0.201487686441399,0.569075612984438,-0.201487686441399,-0.201487686441399,-0.0929662902081344,-0.169341702861132,-0.201487686441399
"NRTN",-0.0758235739009502,-0.158409157235891,-0.158409157235891,0.742138063554822,-0.158409157235891,-0.158409157235891,-0.131080339758108,-0.158409157235891,-0.158409157235891
"NRXN1",2.77398016350524,1.64597168791282,1.87606632280668,1.88992765707814,-0.0193366943799723,-0.559424430182697,1.32154013303062,0.00182551183495657,0.0579518387495932
"NTRK2",-0.150898395253678,-0.233746060301477,-0.233746060301477,-0.128518553607713,-0.233746060301477,-0.233746060301477,-0.233746060301477,-0.227085277088921,0.559747309932296
"NTS",-0.262513294079422,-0.126175636559997,-0.262513294079422,0.0783259102197151,0.118548088788388,0.137470579208227,-0.0976253056313813,-0.262513294079422,-0.169761174720285
"NUCB2",0.325579133746169,0.397951941068295,-0.824670618774428,0.540730575779982,0.297953985850763,1.03670479566694,0.468903376484476,0.0427654105719563,0.127449369628874
"NUDT1",-0.299819582714158,-0.366408439838403,0.553123510376676,0.526567014201191,-0.242592026637022,0.0822168418695246,0.0836265943215614,-0.14845413404121,0.0439142277785715
"NUDT4",0.0872244954095374,-0.154591776997409,-0.154591776997409,-0.154591776997409,-0.154591776997409,-0.154591776997409,0.0783204272220325,-0.154591776997409,1.96085658691218
"NUF2",-0.184976560333743,-0.0982309302196765,-0.255409041903104,-0.180197527896347,-0.255409041903104,-0.255409041903104,-0.218903752011565,-0.255409041903104,-0.162664645508253
"NUMBL",0.61950883795798,-0.250631673401834,-0.250631673401834,-0.250631673401834,-0.250631673401834,-0.16697679945993,-0.216721318020315,-0.155289934688628,-0.250631673401834
"NUPR1",-0.455997783128454,-0.414068473158883,-0.469596829989872,-0.451900137825378,-0.415749546380765,-0.402449546776067,-0.469596829989872,-0.213597226955527,-0.271021165344596
"NUPR2",-0.0959460207124621,-0.438028289039904,0.859147164896242,-0.211729266857215,-0.438028289039904,1.16333324076194,0.160126737356653,-0.111912294111358,-0.143209439097556
"NUSAP1",-0.236424361663323,0.319132932531214,-0.375194726369843,-0.136425134635763,0.0299603172082491,-0.326212211406987,-0.300060049465271,-0.0305413376115367,-0.375194726369843
"NXPE2",-0.0328498968529444,-0.0328498968529444,-0.0328498968529444,-0.0328498968529444,-0.0328498968529444,-0.0328498968529444,-0.0328498968529444,-0.0328498968529444,-0.0328498968529444
"OAS1",-0.227714058893023,-0.227714058893023,-0.227714058893023,-0.227714058893023,-0.227714058893023,-0.227714058893023,-0.227714058893023,-0.208841240353832,-0.227714058893023
"OASL",-0.11585716668225,-0.11585716668225,-0.11585716668225,-0.11585716668225,-0.11585716668225,-0.11585716668225,-0.11585716668225,-0.0450622305818587,-0.11585716668225
"OBSCN",0.0479810376235597,1.21474180404822,-0.236180472074334,-0.236180472074334,-0.236180472074334,-0.236180472074334,0.368768152718799,0.824103256086482,-0.236180472074334
"ODF3B",-0.200760731190168,-0.200760731190168,0.278373672030978,-0.200760731190168,-0.200760731190168,-0.200760731190168,0.190334284241621,0.1854000448157,0.100363461375311
"OGN",-0.283166571054432,0.0191267277456274,-0.402919639757609,-0.36402977211531,-0.367472284378195,-0.326637007422325,-0.402919639757609,-0.306010133532962,-0.290083633933113
"OLFML3",-0.516706328433128,-0.531535322458632,-0.0830957990943341,-0.520083743821965,-0.486120787648474,-0.486524231813431,-0.607202417939522,-0.535803535966517,-0.607202417939522
"OLIG1",-0.10355216154961,-0.10355216154961,-0.10355216154961,-0.10355216154961,-0.10355216154961,-0.0174498694723268,-0.10355216154961,-0.005317517574159,0.123462321265158
"OLIG2",-0.0622570628166815,-0.0622570628166815,-0.0622570628166815,-0.0622570628166815,-0.0622570628166815,-0.0622570628166815,-0.0622570628166815,-0.0622570628166815,-0.0622570628166815
"OLR1",-0.165891477585638,-0.165891477585638,-0.165891477585638,-0.165891477585638,-0.0720351246522235,-0.165891477585638,-0.165891477585638,-0.0501121325917663,-0.165891477585638
"OMD",-0.214280432960839,-0.161617239470023,-0.214280432960839,-0.214280432960839,-0.214280432960839,-0.214280432960839,-0.19150914057551,-0.18939886265944,-0.214280432960839
"ONECUT2",-0.146893747383517,-0.146893747383517,-0.146893747383517,0.218160415080395,-0.146893747383517,-0.146893747383517,-0.146893747383517,0.122349352462426,-0.146893747383517
"OPCML",-0.110071627414024,-0.110071627414024,-0.110071627414024,1.33422431935941,-0.110071627414024,-0.110071627414024,-0.0517731773669365,-0.110071627414024,-0.110071627414024
"OR10G3",-0.0458152569911238,-0.0458152569911238,-0.0458152569911238,-0.0458152569911238,-0.0458152569911238,-0.0458152569911238,-0.0458152569911238,-0.0458152569911238,-0.0458152569911238
"OR13C5",-0.0266720375927456,-0.0266720375927456,-0.0266720375927456,-0.0266720375927456,-0.0266720375927456,-0.0266720375927456,-0.0266720375927456,-0.0266720375927456,-0.0266720375927456
"OR7D2",-0.0849555441870012,-0.0849555441870012,-0.0849555441870012,-0.0849555441870012,0.0257352565618386,-0.0849555441870012,-0.0849555441870012,-0.0849555441870012,-0.0849555441870012
"ORAI2",0.431547530621191,-0.292239071247207,0.609291491957789,0.0156108456937882,0.113489867424805,0.345151310206951,0.355332227000173,0.234342994262218,0.680530688956342
"OSMR-AS1",-0.0522821592559988,-0.0522821592559988,-0.0522821592559988,-0.0522821592559988,-0.0522821592559988,-0.0522821592559988,-0.0522821592559988,-0.0522821592559988,-0.0522821592559988
"OSR2",-0.416245630691937,-0.356211159317327,-0.438475904322048,-0.438475904322048,-0.349766041218652,-0.382964865665582,0.398827310393115,0.572745388465,-0.438475904322048
"OTOA",-0.0689034069011435,-0.0689034069011435,-0.0689034069011435,-0.0689034069011435,-0.0689034069011435,-0.0689034069011435,-0.0689034069011435,0.0758464683141756,-0.0689034069011435
"OTOS",-0.34507521439093,-0.643298392944624,-0.675338088864542,-0.41102163869434,-0.424632839369851,-0.0651918166626875,-0.40539716516994,-0.423813141666564,-0.64214944475125
"OTUD3",0.341817598270697,-0.286610509663529,-0.286610509663529,-0.286610509663529,0.29231599575729,-0.286610509663529,-0.286610509663529,0.494611200128231,1.53498852644913
"OTX2",-0.115900230949953,-0.134463288116914,-0.134463288116914,-0.134463288116914,-0.134463288116914,-0.134463288116914,-0.134463288116914,-0.134463288116914,-0.134463288116914
"OVOL3",0.00965397067683289,-0.049290519985452,-0.143896921820361,-0.143896921820361,-0.143896921820361,-0.143896921820361,-0.143896921820361,-0.143896921820361,-0.143896921820361
"P2RX1",-0.124018704063546,-0.124018704063546,-0.124018704063546,-0.124018704063546,-0.124018704063546,-0.124018704063546,-0.0420481506632085,-0.124018704063546,-0.124018704063546
"P2RY12",-0.116368428779474,-0.116368428779474,-0.116368428779474,-0.116368428779474,-0.116368428779474,-0.116368428779474,-0.116368428779474,-0.116368428779474,-0.116368428779474
"P2RY13",-0.180823590376968,-0.180823590376968,-0.180823590376968,-0.180823590376968,-0.139660357766712,-0.108865030785943,-0.180823590376968,-0.0255115157935077,-0.180823590376968
"P2RY2",-0.0880272144108093,-0.0880272144108093,-0.0880272144108093,-0.0880272144108093,-0.0880272144108093,-0.0880272144108093,0.148669454724291,0.03274115962178,-0.0880272144108093
"PADI2",0.0121967803922998,-0.138674910782399,-0.138674910782399,-0.138674910782399,0.461334531424307,1.05708355486815,0.108421207553001,0.215364919382915,1.69219554231424
"PADI4",-0.0755180845428484,-0.0755180845428484,-0.0755180845428484,-0.0755180845428484,-0.0755180845428484,-0.0755180845428484,-0.0755180845428484,-0.0755180845428484,-0.0755180845428484
"PALMD",-0.0905232044642549,-0.0678443972226234,-0.195750485648937,-0.0744635452990489,-0.158703377538104,-0.195750485648937,-0.195750485648937,0.206754019973509,-0.195750485648937
"PANX2",-0.18918047900751,-0.25467201965621,-0.25467201965621,-0.25467201965621,0.543887273707443,-0.25467201965621,-0.141804261623558,-0.230268571418364,-0.25467201965621
"PAPOLB",-0.0442172496365743,-0.0442172496365743,-0.0442172496365743,-0.0442172496365743,-0.0442172496365743,-0.0442172496365743,-0.0442172496365743,-0.0442172496365743,1.62981895863619
"PAPPA2",-0.266048440081767,-0.287202904039883,-0.156731656734925,-0.287202904039883,-0.217078965482227,-0.246974946678583,-0.287202904039883,-0.260433651013502,-0.287202904039883
"PARP14",-0.23605728849662,-0.3699127826688,-0.404011524720659,-0.404011524720659,-0.292465267065034,-0.370151993877918,-0.365813598003604,-0.400186846970061,-0.404011524720659
"PARPBP",0.253302375672566,1.9953989887131,-0.206432278694636,-0.206432278694636,0.958900072528012,-0.206432278694636,-0.206432278694636,-0.0264930762601634,-0.206432278694636
"PART1",-0.159169065222163,-0.0222923821340994,-0.179791322117145,-0.179791322117145,-0.179791322117145,-0.179791322117145,-0.154781859642499,-0.155367220986783,-0.179791322117145
"PARVG",-0.243017026347069,-0.270784858347846,-0.270784858347846,-0.0160854757845827,-0.197161393699775,-0.177080882298066,-0.270784858347846,-0.216278970042614,-0.270784858347846
"PASK",0.167359892228616,-0.185245051801075,-0.185245051801075,-0.185245051801075,-0.185245051801075,-0.185245051801075,-0.0138301796196204,0.313889275767262,-0.185245051801075
"PBK",-0.243988044765779,-0.267687789480446,-0.0780738544466788,-0.121836011891583,-0.267687789480446,-0.163292738154828,-0.254112542759195,-0.248334440181134,-0.267687789480446
"PCAT18",-0.0921075409763477,-0.0921075409763477,-0.0921075409763477,-0.0921075409763477,-0.0921075409763477,-0.0921075409763477,-0.0921075409763477,-0.0921075409763477,-0.0921075409763477
"PCAT19",-0.203100225626895,-0.203100225626895,-0.203100225626895,-0.203100225626895,-0.203100225626895,-0.203100225626895,-0.203100225626895,-0.182082449721017,-0.203100225626895
"PCDH17",0.324312736979119,-0.197488667205076,-0.197488667205076,-0.084621789825122,-0.197488667205076,-0.197488667205076,-0.197488667205076,-0.145689073519042,-0.197488667205076
"PCDH19",-0.123068615337174,-0.123068615337174,-0.123068615337174,-0.123068615337174,-0.123068615337174,-0.123068615337174,0.0547310019177367,-0.123068615337174,-0.123068615337174
"PCDH7",-0.21072385932383,-0.348924203821491,1.16670300262123,-0.270835044221127,0.994423772155951,-0.380912458667899,0.2108696700753,0.700975915372047,0.19512619499263
"PCDH9",-0.0572074157386486,1.58728780289655,1.7118424887639,0.576784083052655,-0.450799060251292,-0.424142685521466,0.254688561896158,-0.170299546711803,0.0290363536193059
"PCDHA10",-0.161782971258954,-0.161782971258954,-0.161782971258954,1.43314446693924,-0.161782971258954,-0.161782971258954,0.834819186021123,-0.161782971258954,-0.161782971258954
"PCDHGA10",-0.111043412361123,-0.111043412361123,-0.111043412361123,0.0758680464199939,-0.111043412361123,-0.111043412361123,-0.111043412361123,-0.111043412361123,-0.111043412361123
"PCK1",-0.157573028369973,-0.157573028369973,-0.157573028369973,-0.157573028369973,-0.157573028369973,-0.157573028369973,-0.157573028369973,0.49157071332192,-0.157573028369973
"PCNA",-0.10829113129194,0.156305396161525,-0.649019467649563,-0.0651682237101568,-0.227993645390103,-0.649019467649563,-0.0443165578628299,-0.242413791990859,-0.18378068645709
"PCOLCE",-0.533550689175716,-0.66212250154395,-0.475035200715905,-0.656678632661098,-0.278756162450898,-0.651566927822922,-0.625839859505075,-0.522438459577176,-0.461976248689683
"PCOLCE-AS1",-0.131574864310566,-0.131574864310566,-0.131574864310566,-0.131574864310566,-0.0703335392451034,-0.131574864310566,-0.131574864310566,-0.131574864310566,-0.131574864310566
"PCOLCE2",-0.120915684484668,-0.252156015467632,-0.346328884784437,-0.346328884784437,-0.346328884784437,-0.346328884784437,-0.272016398383242,-0.0716907562642099,-0.248719357304101
"PCP2",-0.0858723601416533,-0.0858723601416533,-0.0858723601416533,-0.0858723601416533,-0.0858723601416533,-0.0858723601416533,-0.0858723601416533,-0.0858723601416533,-0.0858723601416533
"PCP4",-0.390393015415317,-0.390393015415317,-0.390393015415317,-0.390393015415317,-0.374904561147371,-0.270297396444527,-0.0787041246858222,0.260208584760674,-0.160275803162777
"PCSK1",-0.0742449951888762,-0.303195923483029,-0.406758787972374,0.204147261714223,1.38071229959915,1.24497146916825,1.07392099697151,1.04390770291054,0.434075072647497
"PCSK1N",0.76299904221187,0.500374260884137,-0.096970905648346,0.728994609504781,0.747176213536114,0.436363632848542,0.781490796519469,0.324869307511381,0.505703882952981
"PCSK2",1.22435868089641,-0.17554001346022,-0.17554001346022,-0.17554001346022,-0.17554001346022,-0.17554001346022,-0.0636464345183539,0.362152171389138,-0.17554001346022
"PCSK9",-0.060421013031457,-0.060421013031457,-0.060421013031457,-0.060421013031457,-0.060421013031457,-0.060421013031457,-0.060421013031457,-0.060421013031457,-0.060421013031457
